5.5804,4.8084,3.9837,3.1047,2.0722,0.85535,-0.6359,-2.4676,-4.722,-7.472,-10.782,-14.698,-19.24,-24.396,-30.117,-36.312,-42.853,-49.576,-56.285,-62.763,-68.787,-74.132,-78.591,-81.984,-84.168,-85.047,-84.577,-82.763,-79.667,-75.393,-70.087,-63.925,-57.1,-49.816,-42.274,-34.662,-27.15,-19.885,-12.984,-6.5352,-0.59967,4.7872,9.6119,13.879,17.605,20.819,23.553,25.846,27.738,29.27,30.482,31.418,32.118,32.624,32.976,33.211,33.364,33.459,33.517,33.546,33.544,33.496,33.376,33.15,32.773,32.202,31.39,30.3,28.91,27.213,25.228,23,20.606,18.15,15.763,13.601,11.83,10.623,10.143,10.534,11.903,14.315,17.772,22.214,27.51,33.46,39.8,46.212,52.342,57.815,62.263,65.345,66.772,66.331,63.902,59.475,53.149,45.14,35.768,25.44,14.631,3.8531,-6.3766,-15.566,-23.284,-29.182,-33.024,-34.697,-34.22,-31.741,-27.524,-21.933,-15.404,-8.4128,-1.444,5.0428,10.644,15.037,18.002,19.428,19.323,17.8,15.072,11.424,7.1943,2.7443,-1.5694,-5.4208,-8.5363,-10.713,-11.828,-11.844,-10.805,-8.8257,-6.0813,-2.7854,0.82837,4.5264,8.094,11.351,14.163,16.449,18.18,19.38,20.116,20.485,20.604,20.595,20.571,20.625,20.821,21.186,21.711,22.353,23.035,23.663,24.126,24.313,24.123,23.474,22.31,20.607,18.379,15.672,12.564,9.1614,5.5858,1.9695,-1.556,-4.8691,-7.8667,-10.472,-12.638,-14.353,-15.64,-16.554,-17.179,-17.624,2
-18.009,-18.464,-19.114,-20.074,-21.436,-23.264,-25.587,-28.395,-31.638,-35.225,-39.029,-42.893,-46.637,-50.068,-52.993,-55.229,-56.615,-57.024,-56.372,-54.623,-51.795,-47.959,-43.237,-37.794,-31.832,-25.572,-19.245,-13.075,-7.2676,-1.9934,2.6193,6.4926,9.601,11.971,13.673,14.815,15.528,15.95,16.212,16.424,16.66,16.952,17.28,17.576,17.73,17.596,17.008,15.799,13.817,10.945,7.1143,2.3199,-3.3734,-9.8294,-16.845,-24.162,-31.483,-38.49,-44.871,-50.341,-54.665,-57.674,-59.285,-59.502,-58.419,-56.213,-53.128,-49.461,-45.535,-41.673,-38.175,-35.296,-33.221,-32.057,-31.824,-32.455,-33.802,-35.653,-37.745,-39.793,-41.511,-42.635,-42.945,-42.286,-40.577,-37.817,-34.088,-29.544,-24.402,-18.922,-13.387,-8.0828,-3.2719,0.82221,4.0336,6.2656,7.4966,7.7811,7.2438,6.0695,4.4877,2.7549,1.1344,-0.12376,-0.8014,-0.72878,0.203,2.034,4.7327,8.1981,12.267,16.726,21.326,25.8,29.882,33.325,35.918,37.498,37.968,37.292,35.509,32.72,29.088,24.822,20.164,15.377,10.72,6.4408,2.7527,-0.1731,-2.2186,-3.3244,-3.4907,-2.7752,-1.2863,0.82645,3.3841,6.1917,9.0528,11.782,14.218,16.233,17.739,18.695,19.104,19.014,18.511,17.71,16.752,15.786,14.963,14.423,14.287,14.648,15.566,17.06,19.115,21.675,24.649,27.921,31.352,34.793,38.092,41.104,43.703,45.785,47.278,48.143,48.379,48.017,47.119,45.774,44.087,42.173,40.15,38.126,36.198,34.444,2
32.917,31.651,30.655,29.92,29.424,29.132,29.01,29.023,29.143,29.35,29.634,29.996,30.444,30.988,31.642,32.414,33.306,34.307,35.394,36.53,37.665,38.739,39.684,40.428,40.901,41.039,40.787,40.104,38.963,37.355,35.286,32.78,29.874,26.618,23.075,19.316,15.42,11.473,7.567,3.7976,0.26281,-2.9387,-5.7109,-7.9639,-9.6192,-10.614,-10.909,-10.491,-9.3798,-7.6318,-5.3398,-2.6328,0.32893,3.3607,6.2639,8.8385,10.897,12.28,12.867,12.592,11.45,9.5004,6.8692,3.7407,0.3477,-3.0432,-6.1503,-8.6968,-10.431,-11.147,-10.696,-9.0043,-6.0732,-1.9832,3.1136,9.0041,15.43,22.104,28.735,35.042,40.774,45.725,49.744,52.742,54.689,55.615,55.598,54.757,53.237,51.2,48.808,46.215,43.561,40.962,38.51,36.272,34.291,32.59,31.179,30.055,29.208,28.627,28.3,28.213,28.353,28.704,29.248,29.955,30.788,31.697,32.617,33.468,34.159,34.586,34.642,34.216,33.206,31.519,29.085,25.858,21.824,17.005,11.459,5.2824,-1.3941,-8.4094,-15.579,-22.704,-29.581,-36.01,-41.81,-46.824,-50.932,-54.052,-56.149,-57.236,-57.368,-56.643,-55.194,-53.178,-50.766,-48.137,-45.459,-42.886,-40.548,-38.543,-36.931,-35.741,-34.963,-34.559,-34.465,-34.599,-34.872,-35.193,-35.477,-35.654,-35.668,-35.488,-35.102,-34.515,-33.751,-32.844,-31.836,-30.767,-29.675,-28.589,-27.527,-26.494,-25.487,-24.492,-23.489,-22.457,-21.378,-20.242,-19.051,-17.816,-16.566,-15.342,2
-14.196,-13.187,-12.378,-11.829,-11.595,-11.717,-12.226,-13.132,-14.429,-16.095,-18.091,-20.365,-22.857,-25.501,-28.226,-30.963,-33.646,-36.211,-38.599,-40.758,-42.636,-44.189,-45.377,-46.164,-46.521,-46.424,-45.863,-44.839,-43.367,-41.482,-39.235,-36.697,-33.959,-31.122,-28.301,-25.614,-23.176,-21.095,-19.459,-18.335,-17.763,-17.749,-18.269,-19.269,-20.668,-22.363,-24.241,-26.181,-28.068,-29.8,-31.293,-32.491,-33.363,-33.911,-34.163,-34.172,-34.01,-33.761,-33.513,-33.351,-33.351,-33.571,-34.05,-34.805,-35.827,-37.088,-38.541,-40.121,-41.758,-43.373,-44.891,-46.242,-47.366,-48.214,-48.754,-48.968,-48.854,-48.423,-47.699,-46.716,-45.516,-44.146,-42.654,-41.091,-39.502,-37.932,-36.414,-34.978,-33.641,-32.409,-31.276,-30.222,-29.217,-28.214,-27.161,-25.993,-24.644,-23.048,-21.145,-18.884,-16.233,-13.18,-9.7415,-5.9603,-1.9107,2.3046,6.5572,10.698,14.567,17.998,20.832,22.929,24.172,24.483,23.822,22.199,19.668,16.33,12.324,7.8231,3.0202,-1.8809,-6.6786,-11.185,-15.237,-18.704,-21.495,-23.559,-24.89,-25.515,-25.5,-24.931,-23.911,-22.553,-20.965,-19.245,-17.476,-15.718,-14.01,-12.368,-10.786,-9.2419,-7.6992,-6.1151,-4.4446,-2.6458,-0.68494,1.4608,3.8004,6.3279,9.022,11.848,14.757,17.693,20.59,23.379,25.991,28.357,30.417,32.117,33.415,34.286,34.717,34.718,34.315,33.558,32.514,31.271,29.932,28.611,27.432,26.52,25.992,25.955,26.494,27.669,29.507,32.001,2
35.105,38.737,42.783,47.1,51.527,55.895,60.034,63.789,67.024,69.639,71.57,72.796,73.338,73.258,72.654,71.65,70.386,69.006,67.647,66.426,65.431,64.715,64.286,64.11,64.113,64.184,64.185,63.962,63.357,62.222,60.434,57.902,54.583,50.482,45.661,40.235,34.367,28.262,22.152,16.285,10.905,6.2403,2.4848,-0.21349,-1.7637,-2.1387,-1.3775,0.41665,3.0835,6.4156,10.173,14.098,17.934,21.441,24.412,26.687,28.159,28.784,28.578,27.616,26.02,23.956,21.61,19.179,16.854,14.805,13.166,12.031,11.44,11.383,11.802,12.591,13.611,14.699,15.683,16.393,16.677,16.41,15.505,13.921,11.662,8.7814,5.3738,1.5715,-2.4659,-6.5617,-10.534,-14.209,-17.428,-20.061,-22.014,-23.231,-23.702,-23.459,-22.572,-21.149,-19.324,-17.25,-15.09,-13.006,-11.146,-9.6406,-8.5905,-8.0629,-8.0868,-8.6523,-9.7118,-11.183,-12.958,-14.904,-16.882,-18.747,-20.363,-21.611,-22.395,-22.649,-22.34,-21.469,-20.07,-18.208,-15.972,-13.469,-10.816,-8.1354,-5.5454,-3.1539,-1.0543,0.67863,1.9904,2.8474,3.2361,3.1608,2.6412,1.7093,0.40625,-1.2206,-3.1197,-5.2373,-7.5183,-9.9069,-12.346,-14.779,-17.145,-19.383,-21.432,-23.227,-24.705,-25.807,-26.475,-26.663,-26.331,-25.456,-24.032,-22.07,-19.606,-16.696,-13.418,-9.872,-6.1773,-2.4678,1.1113,4.4092,7.2757,9.568,11.157,11.934,11.819,10.763,8.7542,5.8246,2.0473,-2.4608,-7.541,-12.997,-18.6,-24.098,-29.226,-33.715,2
-37.31,-39.778,-40.925,-40.61,-38.752,-35.344,-30.452,-24.224,-16.882,-8.7167,-0.076134,8.652,17.059,24.736,31.299,36.41,39.8,41.285,40.781,38.31,34.004,28.098,20.917,12.862,4.38,-4.0544,-11.974,-18.944,-24.592,-28.63,-30.87,-31.241,-29.788,-26.671,-22.154,-16.588,-10.386,-3.9948,2.1318,7.5652,11.929,14.925,16.35,16.109,14.224,10.825,6.1445,0.50001,-5.7295,-12.129,-18.276,-23.77,-28.256,-31.451,-33.161,-33.291,-31.852,-28.957,-24.81,-19.695,-13.95,-7.9478,-2.0678,3.3285,7.9211,11.452,13.739,14.69,14.3,12.654,9.9184,6.3245,2.154,-2.282,-6.6635,-10.683,-14.065,-16.581,-18.064,-18.413,-17.6,-15.667,-12.716,-8.9044,-4.4296,0.48746,5.6162,10.733,15.634,20.15,24.152,27.558,30.337,32.504,34.117,35.267,36.069,36.652,37.143,37.656,38.285,39.089,40.092,41.278,42.59,43.939,45.207,46.258,46.952,47.158,46.762,45.684,43.887,41.379,38.219,34.513,30.411,26.092,21.758,17.611,13.842,10.613,8.0463,6.2087,5.1099,4.6982,4.8649,5.4523,6.2668,7.0946,7.7199,7.9431,7.5978,6.5656,4.7862,2.2626,-0.93821,-4.6915,-8.8248,-13.133,-17.393,-21.388,-24.919,-27.825,-29.993,-31.369,-31.961,-31.831,-31.098,-29.915,-28.466,-26.94,-25.52,-24.369,-23.611,-23.33,-23.557,-24.278,-25.433,-26.924,-28.629,-30.412,-32.136,-33.675,-34.929,-35.824,-36.322,-36.421,-36.15,-35.567,-34.747,-33.777,-32.745,-31.729,-30.794,-29.985,-29.321,-28.8,2
-28.401,-28.085,-27.805,-27.513,-27.164,-26.724,-26.177,-25.526,-24.79,-24.01,-23.24,-22.542,-21.983,-21.625,-21.52,-21.707,-22.203,-23.005,-24.09,-25.415,-26.923,-28.544,-30.208,-31.843,-33.384,-34.779,-35.989,-36.991,-37.774,-38.341,-38.703,-38.874,-38.866,-38.687,-38.333,-37.789,-37.03,-36.015,-34.701,-33.04,-30.987,-28.508,-25.588,-22.23,-18.467,-14.36,-9.9952,-5.4865,-0.96489,3.4266,7.5428,11.246,14.415,16.954,18.8,19.925,20.34,20.09,19.253,17.93,16.24,14.306,12.249,10.178,8.1849,6.3345,4.6677,3.1994,1.9224,0.81236,-0.16498,-1.0464,-1.8633,-2.6352,-3.3646,-4.0338,-4.6046,-5.0204,-5.211,-5.0985,-4.6059,-3.6654,-2.2264,-0.2632,2.2203,5.1871,8.5671,12.26,16.141,20.067,23.889,27.462,30.652,33.352,35.486,37.015,37.941,38.307,38.194,37.71,36.988,36.168,35.389,34.779,34.439,34.436,34.8,35.513,36.517,37.715,38.974,40.142,41.056,41.553,41.489,40.75,39.259,36.988,33.962,30.261,26.011,21.385,16.586,11.837,7.3654,3.3867,0.089474,-2.3774,-3.9159,-4.4852,-4.1053,-2.8543,-0.863,1.6951,4.6173,7.6863,10.687,13.42,15.719,17.457,18.559,19,18.806,18.048,16.832,15.287,13.555,11.77,10.052,8.4924,7.1498,6.0443,5.1595,4.4466,3.833,3.2325,2.5579,1.7325,0.70128,-0.56061,-2.0426,-3.6974,-5.4439,-7.1736,-8.7608,-10.075,-10.992,-11.413,-11.267,-10.529,-9.2161,-7.3963,-5.1785,-2.7076,-0.15164,2.3123,4.5137,6.3038,2
7.5701,8.2471,8.3235,7.8448,6.9108,5.6682,4.2989,3.0053,1.9925,1.4514,1.5411,2.3745,4.0075,6.4329,9.5791,13.315,17.459,21.793,26.082,30.086,33.589,36.408,38.412,39.529,39.756,39.149,37.826,35.949,33.709,31.307,28.935,26.755,24.884,23.381,22.24,21.389,20.697,19.984,19.04,17.645,15.595,12.72,8.9062,4.1151,-1.6095,-8.1368,-15.254,-22.676,-30.069,-37.07,-43.315,-48.47,-52.254,-54.465,-55,-53.856,-51.14,-47.06,-41.905,-36.028,-29.816,-23.66,-17.927,-12.932,-8.9119,-6.0161,-4.2941,-3.6983,-4.0934,-5.2726,-6.9806,-8.9394,-10.875,-12.544,-13.753,-14.378,-14.371,-13.759,-12.642,-11.177,-9.5558,-7.9886,-6.6754,-5.7855,-5.4383,-5.6897,-6.5252,-7.8604,-9.5485,-11.395,-13.176,-14.661,-15.638,-15.931,-15.424,-14.072,-11.906,-9.0351,-5.638,-1.9493,1.7597,5.2036,8.1067,10.226,11.371,11.422,10.334,8.1481,4.9807,1.0183,-3.499,-8.2964,-13.085,-17.586,-21.544,-24.755,-27.07,-28.408,-28.761,-28.186,-26.803,-24.781,-22.327,-19.667,-17.031,-14.639,-12.684,-11.323,-10.668,-10.78,-11.667,-13.287,-15.549,-18.323,-21.445,-24.731,-27.983,-31.002,-33.598,-35.599,-36.861,-37.275,-36.769,-35.318,-32.939,-29.693,-25.681,-21.042,-15.938,-10.554,-5.0814,0.29094,5.3866,10.053,14.171,17.662,20.49,22.668,24.254,25.347,26.08,26.61,27.107,27.74,28.665,30.01,31.87,34.291,37.271,40.757,44.644,48.783,52.991,57.062,60.778,63.925,66.31,67.768,2
68.179,67.471,65.629,62.694,58.759,53.967,48.498,42.56,36.377,30.174,24.167,18.547,13.479,9.085,5.4483,2.6081,0.56313,-0.72451,-1.323,-1.3228,-0.82877,0.048757,1.2011,2.5276,3.9406,5.3674,6.7518,8.0523,9.2396,10.293,11.196,11.932,12.482,12.818,12.907,12.71,12.182,11.278,9.9587,8.1945,5.9716,3.2978,0.20552,-3.2456,-6.9694,-10.856,-14.775,-18.586,-22.147,-25.321,-27.99,-30.062,-31.483,-32.234,-32.344,-31.881,-30.951,-29.691,-28.257,-26.815,-25.526,-24.532,-23.951,-23.859,-24.291,-25.237,-26.638,-28.399,-30.389,-32.457,-34.442,-36.183,-37.536,-38.378,-38.621,-38.214,-37.145,-35.436,-33.147,-30.358,-27.169,-23.684,-20.004,-16.221,-12.408,-8.6152,-4.8722,-1.1871,2.4481,6.0507,9.6399,13.228,16.812,20.37,23.853,27.186,30.27,32.985,35.2,36.784,37.614,37.589,36.644,34.755,31.95,28.309,23.969,19.112,13.962,8.7707,3.8011,-0.68658,-4.4536,-7.298,-9.0689,-9.6771,-9.1013,-7.3904,-4.6599,-1.0855,3.1098,7.669,12.319,16.787,20.819,24.192,26.732,28.319,28.893,28.456,27.071,24.85,21.953,18.57,14.91,11.191,7.6244,4.4031,1.6946,-0.36889,-1.695,-2.2346,-1.9825,-0.97625,0.70695,2.955,5.6269,8.5602,11.579,14.501,17.15,19.36,20.989,21.923,22.083,21.433,19.98,17.779,14.928,11.564,7.8585,4.006,0.21398,-3.3104,-6.3733,-8.8067,-10.481,-11.311,-11.269,-10.379,-8.7201,-6.4221,-3.6532,-0.60959,2.4992,5.4662,8.1021,10.25,2
11.797,12.682,12.901,12.506,11.602,10.335,8.8825,7.4382,6.1956,5.3322,4.9957,5.2911,6.273,7.9402,10.236,13.054,16.24,19.612,22.967,26.097,28.804,30.914,32.288,32.828,32.487,31.265,29.212,26.425,23.033,19.197,15.094,10.91,6.8278,3.0206,-0.35884,-3.1823,-5.351,-6.7985,-7.491,-7.4274,-6.6372,-5.1779,-3.1314,-0.59999,2.2983,5.434,8.6716,11.874,14.905,17.64,19.962,21.768,22.977,23.522,23.359,22.467,20.841,18.5,15.477,11.823,7.6007,2.885,-2.2407,-7.6858,-13.354,-19.143,-24.947,-30.659,-36.167,-41.357,-46.119,-50.341,-53.921,-56.764,-58.787,-59.925,-60.137,-59.404,-57.735,-55.171,-51.779,-47.657,-42.928,-37.734,-32.233,-26.59,-20.971,-15.534,-10.424,-5.7647,-1.6535,1.8406,4.6803,6.8592,8.4002,9.3523,9.7854,9.7847,9.4433,8.856,8.1121,7.2888,6.4463,5.6235,4.836,4.0754,3.3105,2.4912,1.5529,0.42376,-0.96854,-2.6883,-4.784,-7.2812,-10.177,-13.435,-16.987,-20.73,-24.532,-28.241,-31.689,-34.707,-37.132,-38.825,-39.672,-39.602,-38.588,-36.652,-33.864,-30.338,-26.228,-21.714,-16.993,-12.266,-7.7248,-3.5384,0.15421,3.2535,5.7033,7.4917,8.6492,9.2432,9.3704,9.148,8.7028,8.1619,7.6432,7.2478,7.0543,7.1158,7.4581,8.0819,8.9648,10.066,11.331,12.699,14.103,15.48,16.77,17.922,18.891,19.642,20.148,20.389,20.352,20.029,19.416,18.514,17.33,15.874,14.164,12.227,10.096,7.8145,5.4347,3.0169,0.62794,-1.6618,2
